Chr	Start	End	Hela_RNaseR-minus_pairs_Chimeric.out.junction
chr9	33271150	33278223	2
chr9	33293678	33295425	1
chr9	33311104	33313791	1
chr9	33311104	33319125	1
chr9	33311104	33332500	1
chr9	33317002	33318705	2
chr9	33338508	33352717	1
chr9	33351558	33352717	3
chr9	33528725	33567312	2
chr9	33886879	33900269	7
chr9	33923867	33923943	1
chr9	33935837	33941860	3
chr9	33948372	33948585	1
chr9	33953283	33956144	3
chr9	33953283	33963789	21
chr9	33956077	33963789	3
chr9	33960824	33963789	4
chr9	33971649	33973235	57
chr9	33971649	33989124	1
chr9	33996221	34017187	1
chr9	34259594	34263170	1
chr9	34286615	34290387	1
chr9	35236466	35243361	1
chr9	35295693	35313986	3
chr9	35555949	35556445	1
chr9	35685431	35685675	1
chr9	36080602	36083559	1
chr9	36344829	36353328	1
chr9	36369716	36376124	3
chr9	36369716	36424680	3
chr9	36581641	36589649	2
chr9	36583624	36589649	1
chr9	36594625	36674934	1
chr9	36597219	36607670	1
chr9	36597219	36643080	1
chr9	36669307	36674934	1
chr9	37126309	37126939	2
chr9	37495166	37498221	1
chr9	69229612	69245978	1
chr9	70434178	70483279	4
chr9	71764470	71766687	1
chr9	71831255	71833275	1
chr9	72333253	72365866	1
chr9	72333566	72356774	1
chr9	72347055	72365866	1
chr9	72892226	72895815	3
chr9	72892226	72897499	1
chr9	72892226	72901187	3
chr9	72895675	72897499	1
chr9	72895675	72901187	1
chr9	72999913	73001685	1
chr9	74305008	74313120	1
chr9	74489530	74489999	3
chr9	74810416	74817658	4
chr9	74810416	74828907	1
chr9	74810416	74840700	1
chr9	74810416	74842956	1
chr9	74810416	74846097	2
chr9	74810420	74817658	2
chr9	74810420	74828907	2
chr9	74817487	74828907	2
chr9	74817487	74834422	3
chr9	74817487	74846097	1
chr9	74825603	74846097	7
chr9	74825603	74842956	1
chr9	74825603	74834422	26
chr9	74838036	74840700	4
chr9	74838036	74842956	4
chr9	74838036	74846097	32
chr9	74838036	74856214	1
chr9	74865671	74865757	2
chr9	74976370	74978710	1
chr9	77631184	77632364	5
chr9	79814861	79843180	4
chr9	79825532	79829302	1
chr9	79829245	79842401	28
chr9	79834870	79853302	1
chr9	79834870	79997003	2
chr9	79852918	79853302	10
chr9	79852918	79867268	2
chr9	79852918	79875140	2
chr9	79862175	79898566	1
chr9	79862175	79875140	2
chr9	79865013	79897190	1
chr9	79896442	79936243	2
chr9	79952171	79986065	1
chr9	79959925	79972754	1
chr9	80409379	80412564	3
chr9	80409379	80430686	1
chr9	80516270	80516394	1
chr9	80537077	80550805	1
chr9	80537077	80567347	1
chr9	80856612	80869880	1
chr9	82187239	82191092	2
chr9	82187239	82267709	1
chr9	82187239	82268990	3
chr9	82187239	82292840	1
chr9	82227571	82268990	1
chr9	82267505	82268990	2
chr9	82267508	82268990	2
chr9	84267099	84268951	1
chr9	86276692	86284242	3
chr9	86279945	86292876	1
chr9	86279945	86293514	2
chr9	86292642	86293514	7
chr9	86292642	86301070	4
chr9	86293356	86300991	1
chr9	86293356	86301070	2
chr9	86294690	86301070	5
chr9	86297866	86301070	3
chr9	86395297	86403593	2
chr9	88190230	88261333	3
chr9	88190230	88257858	1
chr9	88190230	88248289	5
chr9	88190230	88194011	2
chr9	88190230	88211364	4
chr9	88200378	88211364	2
chr9	88200378	88248289	9
chr9	88203213	88248289	1
chr9	88211277	88248289	8
chr9	88211277	88261350	1
chr9	88233898	88272558	3
chr9	88233898	88327481	2
chr9	88233898	88275888	1
chr9	88233898	88257858	1
chr9	88233898	88248289	19
chr9	88247577	88248289	1
chr9	88247577	88261333	1
chr9	88257742	88292497	1
chr9	88257742	88296250	1
chr9	88257742	88327481	1
chr9	88284400	88327481	17
chr9	88284400	88296250	1
chr9	88284400	88307728	2
chr9	88292351	88296250	2
chr9	88292351	88327481	2
chr9	88296183	88327481	3
chr9	88307604	88327481	12
chr9	88430794	88464458	2
chr9	88452674	88464458	3
chr9	88574708	88611492	1
chr9	88576928	88593296	1
chr9	88589882	88611492	1
chr9	88591600	88624846	1
chr9	88631454	88633736	1
chr9	88648197	88661487	1
chr9	88655654	88661487	2
chr9	88655654	88667506	2
chr9	88918001	88960700	1
chr9	88918001	88937390	1
chr9	88918001	88920154	1
chr9	88920107	88924932	6
chr9	90283512	90301654	1
chr9	91930083	91930122	1
chr9	94058303	94118437	1
chr9	94637768	94649052	1
chr9	94973126	94985771	1
chr9	94984802	95021156	1
chr9	94984802	95033937	1
chr9	95004436	95019082	2
chr9	95012140	95012571	1
chr9	95018962	95022516	1
chr9	95018962	95032265	6
chr9	95018962	95048121	5
chr9	95025251	95027835	1
chr9	95030456	95032265	1
chr9	95040145	95048121	2
chr9	95410341	95418833	1
chr9	96232611	96238620	1
chr9	96232611	96261168	3
chr9	96233423	96238620	10
chr9	96233423	96259881	2
chr9	96233423	96261168	22
chr9	96233423	96294611	1
chr9	96233545	96238620	1
chr9	96233545	96261168	1
chr9	96233545	96261132	1
chr9	96233545	96259881	1
chr9	96238538	96259881	1
chr9	96238538	96261168	3
chr9	96277949	96278551	9
chr9	96932345	96932399	1
chr9	97177440	97213809	1
chr9	97209105	97218619	1
chr9	97521931	97535450	1
chr9	97535284	97563284	1
chr9	97717459	97741709	1
chr9	97781732	97823092	1
chr9	98002931	98011651	3
chr9	98242251	98248156	1
chr9	98685542	98766983	1
chr9	98685572	98774639	1
chr9	98691001	98774639	1
chr9	98703736	98735370	2
chr9	98703736	98740497	1
chr9	98728844	98740497	2
chr9	98740343	98742148	1
chr9	98740343	98766983	16
chr9	99122436	99130587	1
chr9	99126746	99130587	1
chr9	99154680	99160596	3
chr9	99220661	99220823	3
chr9	99220661	99228060	1
chr9	99271955	99327794	3
chr9	99284788	99327765	7
chr9	99284788	99327794	3
chr9	99579091	99589463	1
chr9	99579647	99589463	2
chr9	100416080	100418367	1
chr9	100416080	100425329	1
chr9	100444482	100447322	2
chr9	100447205	100456041	1
chr9	100756913	100760960	1
chr9	101798452	101817654	2
chr9	101825332	101829349	1
chr9	102606931	102609897	1
chr9	102768788	102784508	4
chr9	102778604	102784508	1
chr9	103065914	103072657	1
chr9	103065914	103072661	1
chr9	103065914	103111654	1
chr9	103070782	103072661	1
chr9	103082547	103111654	3
chr9	103102539	103111654	1
chr9	103108354	103111654	1
chr9	104170873	104170956	1
chr9	106857605	106882443	1
chr9	106861925	106864854	1
chr9	106864241	106877110	1
chr9	107513237	107521452	7
chr9	108246662	108275217	1
chr9	108296774	108301632	2
chr9	108358879	108397429	1
chr9	108483818	108510471	1
chr9	108483818	108484902	3
chr9	108536324	108536439	1
chr9	110062422	110064395	1
chr9	110062422	110074018	3
chr9	110062422	110087285	1
chr9	110064316	110087285	1
chr9	110084264	110087285	1
chr9	111727658	111735113	1
chr9	111732682	111753125	1
chr9	111745425	111746716	1
chr9	111812563	111812972	5
chr9	111812563	111826847	2
chr9	111843119	111849622	1
chr9	111843119	111870850	1
chr9	111868788	111870850	6
chr9	113148178	113166832	1
chr9	114140860	114145612	1
chr9	114148657	114154104	49
chr9	114178552	114206774	9
chr9	114180163	114206774	1
chr9	114187698	114195652	1
chr9	114187698	114206774	10
chr9	114190322	114199388	1
chr9	114192827	114199388	2
chr9	114192827	114206774	3
chr9	114195513	114204704	3
chr9	114195513	114206774	15
chr9	114202652	114206774	21
chr9	114204586	114206774	1
chr9	114676885	114688776	1
chr9	114840818	114842445	1
chr9	114860750	114864565	1
chr9	114904600	114919893	3
chr9	114985186	114997177	1
chr9	115038124	115038293	1
chr9	115060112	115060196	3
chr9	115166275	115171301	2
chr9	115166275	115181238	1
chr9	115336337	115337531	3
chr9	116276738	116285321	1
chr9	118949433	118950495	1
chr9	119380603	119382722	1
chr9	123171405	123202250	1
chr9	123184971	123330666	1
chr9	123199573	123202250	3
chr9	123199573	123222945	3
chr9	123201677	123210404	1
chr9	123220728	123253755	1
chr9	123230138	123253755	2
chr9	123230138	123330666	4
chr9	123239628	123253755	1
chr9	123253585	123330666	1
chr9	123280705	123280923	1
chr9	123287264	123330666	1
chr9	123290084	123301442	2
chr9	123290084	123330666	1
chr9	123307992	123330666	3
chr9	123313070	123330666	1
chr9	123370019	123476285	1
chr9	123421175	123421853	1
chr9	123533626	123538504	1
chr9	123924134	123928458	1
chr9	124538591	124544697	1
chr9	125008678	125009008	1
chr9	125033143	125054119	1
chr9	125042722	125054119	4
chr9	125075506	125085024	1
chr9	125616231	125627936	1
chr9	125617463	125617676	1
chr9	125617463	125622410	1
chr9	125617463	125621381	1
chr9	125719290	125752492	1
chr9	125751576	125752492	2
chr9	125758320	125777915	1
chr9	125758320	125782738	1
chr9	125758818	125782738	1
chr9	125760876	125777915	1
chr9	125760876	125782738	2
chr9	125772633	125782738	1
chr9	125827627	125852664	2
chr9	125846922	125852664	3
chr9	125884472	125946577	2
chr9	125898320	125901966	1
chr9	125909134	125946577	5
chr9	125932181	125946577	3
chr9	125941286	125946577	1
chr9	125946411	125946577	2
chr9	126219627	126220176	1
chr9	126392655	126439068	1
chr9	127064215	127076264	5
chr9	127064215	127083848	2
chr9	127064215	127089724	2
chr9	127064215	127101944	2
chr9	127083738	127089724	1
chr9	127146877	127177214	1
chr9	127167596	127177214	1
chr9	127177121	127177214	1
chr9	127561564	127563942	1
chr9	127670656	127674305	3
chr9	127670656	127701070	1
chr9	127685374	127701145	1
chr9	127781078	127818286	1
chr9	127782952	127790757	1
chr9	127789091	127790757	1
chr9	127915812	127916264	1
chr9	127920520	127923185	1
chr9	127951330	127952556	1
chr9	127963059	127975801	2
chr9	127969843	127975801	1
chr9	128064262	128065105	1
chr9	128064791	128064927	1
chr9	128067342	128074891	1
chr9	128092357	128099870	2
chr9	128099297	128099870	7
chr9	128099297	128118136	1
chr9	128103456	128109220	5
chr9	128112574	128118136	1
chr9	128419930	128434738	1
chr9	128419930	128434922	16
chr9	128432097	128434922	5
chr9	130073915	130083057	1
chr9	130080342	130083057	4
chr9	130101924	130104613	4
chr9	130106514	130107756	1
chr9	130197369	130198282	1
chr9	130413882	130423484	1
chr9	130413882	130434395	1
chr9	130707056	130715883	1
chr9	130863375	130863675	1
chr9	131114917	131115820	1
chr9	131247644	131256947	1
chr9	131254705	131255084	1
chr9	131271155	131277918	3
chr9	131271155	131289804	2
chr9	131284947	131286125	1
chr9	131285559	131286125	1
chr9	131329017	131331176	2
chr9	131362359	131366696	1
chr9	131388048	131394997	1
chr9	131483575	131483637	1
chr9	131503051	131505024	4
chr9	131565529	131566398	1
chr9	131596019	131607690	1
chr9	131744828	131745829	3
chr9	131752399	131762084	1
chr9	131804583	131812242	1
chr9	132719639	132757237	2
chr9	132841909	132854660	1
chr9	133325409	133352348	1
chr9	133327611	133333976	3
chr9	133327611	133364851	1
chr9	133329692	133333976	1
chr9	133333788	133333976	1
chr9	133339498	133355836	1
chr9	133346221	133364851	1
chr9	133352258	133355836	3
chr9	133352258	133370410	2
chr9	133376428	133376521	1
chr9	133469030	133470975	2
chr9	133726873	133730483	1
chr9	133729451	133748424	1
chr9	134002911	134004864	1
chr9	134270391	134314448	1
chr9	134305477	134314448	2
chr9	134305477	134319715	1
chr9	134305477	134323191	1
chr9	134305477	134330553	2
chr9	134305481	134322593	1
chr9	134308004	134330553	1
chr9	134312007	134314448	4
chr9	134321788	134323191	1
chr9	134330463	134334743	3
chr9	134342950	134346370	1
chr9	134381501	134381840	8
chr9	134382755	134385802	1
chr9	134514022	134518804	1
chr9	134518626	134526336	5
chr9	134814768	134823218	1
chr9	134877862	134889854	1
chr9	135150643	135164038	1
chr9	135150643	135188031	1
chr9	135150643	135187243	1
chr9	135153457	135153644	1
chr9	135163623	135187243	1
chr9	135171259	135176190	1
chr9	135171259	135187243	1
chr9	135171259	135190113	1
chr9	135172274	135176190	1
chr9	135172274	135187243	5
chr9	135271820	135275645	1
chr9	135271820	135276941	2
chr9	135487474	135493828	1
chr9	135493717	135505790	1
chr9	135517391	135527879	1
chr9	135917474	135919313	1
chr9	135926170	135931481	1
chr9	136219270	136221812	1
chr9	136277419	136278041	7
chr9	136671203	136674260	6
chr9	136671203	136677338	5
chr9	136671203	136726554	2
chr9	136672380	136804341	1
chr9	136790965	136804341	9
chr9	137004942	137013465	3
chr9	137004942	137007841	4
chr9	137006632	137007841	1
chr9	137019588	137023271	1
chr9	137293478	137300965	1
chr9	137582758	137593179	1
chr9	137716446	137717750	2
chr9	137987333	137990351	1
chr9	138741983	138742307	3
chr9	138741983	138774924	7
chr9	138741983	138754454	1
chr9	138758302	138774924	4
chr9	138773479	138774924	109
chr9	138905045	138908275	1
chr9	138941482	138942426	1
chr9	139103110	139118720	1
chr9	139107000	139118720	1
chr9	139112401	139113358	1
chr9	139115609	139118720	1
chr9	139243149	139244215	1
chr9	139290055	139290222	1
chr9	139357915	139360588	1
chr9	139361409	139362964	2
chr9	139370562	139370728	1
chr9	139417302	139418431	1
chr9	139793165	139802683	2
chr9	139793165	139794972	4
chr9	139794046	139794972	1
chr9	139794046	139804446	1
chr9	139814686	139818452	1
chr9	139982527	139983457	1
chr9	140070160	140078243	1
chr9	140074633	140074836	1
chr9	140083538	140083717	1
chr9	140137004	140137204	1
chr9	140150359	140150522	1
chr9	140160329	140161538	1
chr9	140160329	140161798	1
chr9	140396102	140400212	1
chr9	140458886	140459606	1
chr9	140468660	140472055	1
chr9	140481419	140483170	2
chr9	140605419	140622981	1
chr9	140611078	140611634	2
chr9	140611078	140638542	1
chr9	140611078	140622981	3
chr9	140622801	140638542	2
chr9	140669561	140674169	1
chr9	140669561	140676849	2
chr9	140685300	140695436	4
chr9	140693265	140695436	1
chr9	140705913	140712590	20
chr9	140728801	140729540	2
chrUn_gl000212	47751	51333	1
chrUn_gl000220	139783	140628	1
chrX	322140	323067	1
chrX	1404671	1409402	2
chrX	1508384	1508509	1
chrX	1712337	1714425	1
chrX	2184781	2209644	1
chrX	2326786	2343345	1
chrX	3735586	3747433	3
chrX	6685548	6687709	1
chrX	7432923	7434331	1
chrX	8499350	8507799	3
chrX	10031485	10035530	1
chrX	10031485	10047844	1
chrX	10031485	10066619	6
chrX	10047765	10096748	1
chrX	10491132	10535643	1
chrX	11125021	11129101	1
chrX	11777912	11786801	1
chrX	11779644	11786801	3
chrX	12817326	12838922	1
chrX	12817326	12840986	2
chrX	13762534	13780563	1
chrX	14861782	14877456	4
chrX	14861782	14883702	7
chrX	14868627	14877456	5
chrX	14868627	14883702	2
chrX	15408307	15425672	1
chrX	15436591	15444113	2
chrX	15793369	15794992	1
chrX	15827323	15836765	1
chrX	16709708	16711541	1
chrX	16711264	16721064	1
chrX	16836697	16838378	1
chrX	16836697	16847893	1
chrX	16863151	16870998	1
chrX	16863151	16871965	1
chrX	17121841	17157084	2
chrX	17151947	17157084	1
chrX	17705862	17710588	2
chrX	18593474	18598088	1
chrX	18593474	18606263	2
chrX	18718452	18807391	1
chrX	18767910	18822195	1
chrX	18775745	18807391	10
chrX	18954173	18972530	1
chrX	19363854	19377142	1
chrX	19983162	19988416	2
chrX	20143794	20144760	1
chrX	20181082	20193406	1
chrX	20222140	20252932	1
chrX	21869627	21871621	3
chrX	21985101	21995354	1
chrX	22231021	22266194	1
chrX	23731252	23748681	1
chrX	23731252	23751334	1
chrX	23731252	23740870	1
chrX	23739998	23749103	2
chrX	23739998	23751334	2
chrX	23739998	23754133	9
chrX	23748644	23751334	1
chrX	24075538	24075871	3
chrX	24080533	24086225	1
chrX	24080533	24095029	1
chrX	24190832	24197887	27
chrX	24197300	24197887	1
chrX	24558411	24562214	1
chrX	24717542	24721464	2
chrX	24717542	24722586	1
chrX	24745050	24753605	1
chrX	24750487	24761446	1
chrX	24763597	24767026	1
chrX	24828015	24833228	1
chrX	24828015	24906239	1
chrX	24828015	24861794	6
chrX	24828015	24839700	1
chrX	24828015	24844718	1
chrX	24833096	24861794	1
chrX	24839569	24861794	4
chrX	31187560	31191721	1
chrX	31187560	31201021	1
chrX	31190465	31201021	1
chrX	31222078	31241238	1
chrX	31222078	31279133	1
chrX	31366673	31525570	1
chrX	31497100	31515061	1
chrX	38668713	38668894	1
chrX	39911366	39911653	1
chrX	39911366	39922324	2
chrX	39911472	39922324	1
chrX	39911472	39937222	1
chrX	40513616	40569299	1
chrX	40522177	40531224	2
chrX	40541104	40556435	1
chrX	40556276	40562821	2
chrX	40982724	40994090	1
chrX	40982724	41012334	2
chrX	40982724	41022130	1
chrX	40999909	41002696	1
chrX	41043650	41084390	1
chrX	41073821	41078484	1
chrX	44383248	44386611	10
chrX	44383248	44397788	2
chrX	44870206	44879975	2
chrX	44876987	44879975	1
chrX	44879855	44922690	1
chrX	44879855	44928923	1
chrX	44894176	44937750	1
chrX	44919854	44937750	1
chrX	44919854	44921993	2
chrX	44921892	44966781	1
chrX	44929365	44942853	1
chrX	44937645	44941885	1
chrX	44937645	44950109	1
chrX	47069022	47073827	1
chrX	47307194	47315813	3
chrX	47705504	47755339	9
chrX	48458707	48459014	1
chrX	48783123	48783326	1
chrX	48839742	48840219	1
chrX	48895535	48898095	1
chrX	48929110	48929384	3
chrX	53430498	53430825	1
chrX	53438711	53442118	1
chrX	53438945	53439203	1
chrX	53441707	53442118	1
chrX	53584343	53586021	2
chrX	53588717	53589205	1
chrX	53588717	53589890	1
chrX	53595652	53596787	1
chrX	53627078	53631795	3
chrX	53631550	53658566	1
chrX	53634484	53681075	4
chrX	53641495	53642796	8
chrX	53641495	53681075	2
chrX	53641495	53652219	1
chrX	53641495	53644407	1
chrX	53641495	53641706	5
chrX	53651556	53661250	1
chrX	53651556	53681075	1
chrX	53661188	53681075	1
chrX	53661188	53707139	1
chrX	53672263	53681075	22
chrX	53674311	53681075	1
chrX	54177678	54186049	1
chrX	55172614	55185661	2
chrX	55755727	55758019	1
chrX	55755727	55783764	1
chrX	57318931	57367823	1
chrX	62893918	62926329	1
chrX	67266836	67273652	2
chrX	67731691	67742759	2
chrX	69518963	69553539	1
chrX	69561649	69563832	1
chrX	70520502	70520575	2
chrX	70775804	70777522	1
chrX	71681854	71684581	1
chrX	71681854	71708891	1
chrX	71681854	71715118	1
chrX	71708783	71715118	2
chrX	71829474	71840751	1
chrX	71855005	71856236	1
chrX	72797243	72804408	1
chrX	73494177	73506005	1
chrX	74280058	74296489	1
chrX	74966167	74966534	1
chrX	76776266	76778879	3
chrX	76776907	76776973	1
chrX	76812922	76814317	1
chrX	76829715	76855049	1
chrX	76854880	76856033	1
chrX	76888695	76909690	2
chrX	76907604	76912143	1
chrX	76909588	76920267	1
chrX	77126305	77131094	1
chrX	77243738	77258733	2
chrX	77270159	77275895	4
chrX	79945267	79960345	1
chrX	79955456	79960345	1
chrX	79978061	79985519	2
chrX	84301452	84309404	1
chrX	84301452	84329397	1
chrX	84322133	84329397	5
chrX	98131524	98155082	2
chrX	98131792	98155082	1
chrX	100356047	100364987	4
chrX	100356047	100385062	1
chrX	100356047	100357400	1
chrX	100381698	100403150	1
chrX	102069870	102100948	1
chrX	102081663	102121287	1
chrX	106331666	106332069	4
chrX	106387026	106396733	1
chrX	106390973	106396733	1
chrX	106410879	106418423	6
chrX	107083900	107097934	4
chrX	107838739	107840798	1
chrX	108902583	108926604	1
chrX	108902583	108926895	1
chrX	109414648	109416681	1
chrX	109512845	109513808	3
chrX	110954903	110980107	1
chrX	114863510	114883931	1
chrX	114868312	114879419	1
chrX	114880722	114881993	1
chrX	117079397	117079538	2
chrX	117509304	117512611	1
chrX	117521303	117566857	1
chrX	117521303	117575522	1
chrX	117526595	117532433	2
chrX	117527118	117527153	1
chrX	117528018	117538407	1
chrX	117528018	117544957	1
chrX	117530933	117538407	4
chrX	117538301	117578457	1
chrX	117566744	117578457	1
chrX	117575331	117578457	1
chrX	117576207	117577650	1
chrX	117576207	117578457	3
chrX	117706286	117707981	1
chrX	117874980	117895252	1
chrX	117926162	117926217	1
chrX	118540423	118544325	1
chrX	118676468	118694348	1
chrX	119670782	119674417	2
chrX	122747250	122747559	1
chrX	122759763	122761819	1
chrX	122778426	122830004	1
chrX	122799493	122805612	1
chrX	123022469	123026623	1
chrX	123155217	123159768	1
chrX	123155217	123171473	1
chrX	123156381	123164975	1
chrX	123156381	123185244	1
chrX	123156381	123205173	1
chrX	123171377	123176495	1
chrX	128678935	128696763	1
chrX	128692817	128703376	2
chrX	128692817	128713294	1
chrX	129158965	129173257	2
chrX	129281468	129290577	1
chrX	129339271	129361756	1
chrX	129361656	129394439	1
chrX	129370188	129370613	1
chrX	130498723	130503026	2
