Chr	Start	End	Hela_RNaseR-plus_pairs_Chimeric.out.junction
chr5	153377363	153414527	1
chr5	153405959	153413937	1
chr5	153413351	153414506	1
chr5	153413351	153414527	2
chr5	154135204	154191200	1
chr5	154169885	154191200	2
chr5	154169885	154173283	1
chr5	154169885	154183305	2
chr5	154183761	154185592	1
chr5	154242767	154244945	1
chr5	154244752	154252211	2
chr5	154251290	154252211	3
chr5	154291287	154292598	2
chr5	154296558	154315582	1
chr5	154330381	154346797	4
chr5	156766065	156768165	1
chr5	158596687	158621832	1
chr5	159462147	159470176	1
chr5	159507658	159521072	1
chr5	167774593	167798538	1
chr5	167798429	167812419	1
chr5	167812216	167841595	1
chr5	167915607	167919852	3
chr5	167915607	167921655	85
chr5	167915607	167922441	1
chr5	167915607	167924353	7
chr5	167915607	167929110	4
chr5	167915607	167933836	1
chr5	167915607	167937691	1
chr5	167915611	167921655	1
chr5	167927596	167929110	5
chr5	167927596	167943955	1
chr5	167943783	167945067	1
chr5	167995651	167996003	3
chr5	170305101	170323119	17
chr5	170305101	170319557	1
chr5	170305101	170308900	19
chr5	170319391	170323119	7
chr5	170336665	170351554	6
chr5	170345717	170395381	1
chr5	170346445	170351554	1
chr5	170455876	170456710	1
chr5	170588411	170648844	1
chr5	170610199	170632616	28
chr5	170610203	170632616	9
chr5	170610326	170648844	1
chr5	170640623	170669824	1
chr5	170667932	170669824	2
chr5	170817055	170827929	1
chr5	170827238	170827445	1
chr5	171318471	171424055	1
chr5	171337576	171341409	4
chr5	171423894	171424055	2
chr5	172336670	172362313	1
chr5	172359439	172362313	3
chr5	172590728	172591299	1
chr5	174919098	174943666	1
chr5	174919098	174949425	2
chr5	174919098	174953796	1
chr5	174937112	174943666	1
chr5	175913356	175916028	1
chr5	176370336	176378578	9
chr5	176370336	176385155	13
chr5	176370336	176390844	1
chr5	176409470	176433676	1
chr5	176618885	176639196	1
chr5	176618885	176631293	1
chr5	176636637	176639196	1
chr5	176662822	176666866	2
chr5	176662822	176673797	1
chr5	176671196	176673797	1
chr5	176707566	176715926	1
chr5	176893912	176895900	1
chr5	176963359	176966148	2
chr5	177638891	177649935	1
chr5	178035377	178039891	1
chr5	178987026	178996426	1
chr5	178994462	178996426	2
chr5	179007948	179016648	1
chr5	179007948	179020646	2
chr5	179042547	179048349	1
chr5	179043870	179044650	1
chr5	179044022	179048398	1
chr5	179044985	179045324	1
chr5	179044990	179048036	1
chr5	179047893	179048398	1
chr5	179133259	179137066	1
chr5	179134133	179135381	1
chr5	179134133	179136060	1
chr5	179134133	179137066	3
chr5	179135240	179136060	3
chr5	179135240	179137066	1
chr5	179136047	179136856	1
chr5	179136874	179143295	2
chr5	179136874	179147561	1
chr5	179155716	179155818	1
chr5	179192327	179196090	1
chr5	179192327	179198244	1
chr5	179192729	179193097	1
chr5	179195851	179198244	1
chr5	179225513	179226121	1
chr5	179226954	179228901	1
chr5	179249958	179251323	1
chr5	179249958	179252226	2
chr5	179251182	179252226	1
chr5	179274978	179278424	1
chr5	179280197	179280437	1
chr5	179292254	179297495	1
chr5	179294778	179318586	1
chr5	179318379	179321614	1
chr5	179321386	179331812	1
chr5	179665332	179668155	4
chr5	179688684	179707608	37
chr5	179691781	179696409	1
chr5	179743341	179744058	1
chr5	179743341	179755338	1
chr5	179757700	179758553	1
chr5	179757700	179765600	1
chr5	179762828	179765600	1
chr5	179976931	179980471	5
chr5	179976931	179994242	1
chr5	179977024	179995003	1
chr5	179994088	179995003	1
chr5	179996110	179998432	2
chr5	180000988	180003684	1
chr5	180665099	180668639	1
chr5	180666199	180666486	1
chr6	532469	556564	1
chr6	532469	576882	2
chr6	555227	576882	1
chr6	598021	610178	1
chr6	617711	619543	1
chr6	629835	637861	4
chr6	629835	647666	1
chr6	693527	693663	1
chr6	1308818	1309888	1
chr6	1726650	1742820	1
chr6	1960101	1961200	2
chr6	1960101	2124965	1
chr6	2116005	2117790	2
chr6	2116005	2124965	4
chr6	2397455	2399012	1
chr6	2768925	2770595	1
chr6	2779497	2784637	1
chr6	2836090	2840828	1
chr6	2836090	2836484	1
chr6	3006702	3010423	1
chr6	3006702	3015877	1
chr6	3076998	3078169	7
chr6	3076998	3081350	1
chr6	3076998	3085642	2
chr6	3410422	3416089	1
chr6	3723550	3723951	1
chr6	3727785	3738382	1
chr6	3737313	3739395	1
chr6	4037631	4049340	1
chr6	4042721	4044257	2
chr6	4854759	4892613	1
chr6	4891947	4892613	76
chr6	4892034	4892203	1
chr6	4935749	4937971	1
chr6	5368783	5369415	7
chr6	5368783	5431405	1
chr6	5404775	5431405	11
chr6	5404775	5408532	1
chr6	5428674	5428891	1
chr6	5771524	5775549	1
chr6	7176888	7182315	1
chr6	7211037	7211942	1
chr6	7303783	7310262	1
chr6	7395286	7405588	1
chr6	7410619	7411684	1
chr6	7563969	7568139	1
chr6	7602856	7606428	2
chr6	7605631	7606428	1
chr6	7845373	7862731	2
chr6	7861684	7862731	4
chr6	8419813	8434663	1
chr6	10398654	10404952	1
chr6	10400681	10402843	1
chr6	10703590	10705077	2
chr6	10703638	10705077	4
chr6	10724803	10728960	2
chr6	12015759	12020651	2
chr6	12129992	12136125	1
chr6	13579683	13584457	10
chr6	13579683	13601181	1
chr6	13639795	13644961	1
chr6	13639795	13659064	1
chr6	13641431	13644961	1
chr6	13652891	13659064	3
chr6	14131751	14135762	1
chr6	14131751	14149827	1
chr6	14131751	14136140	3
chr6	14135409	14135721	1
chr6	15374348	15468949	1
chr6	15374417	15487773	1
chr6	15410455	15468949	1
chr6	15452237	15468949	2
chr6	15615498	15627706	1
chr6	15615498	15638035	3
chr6	16586011	16658132	1
chr6	16586011	16597382	1
chr6	16658007	16753578	2
chr6	16753464	16754322	1
chr6	17421786	17426921	3
chr6	17421786	17514185	1
chr6	17463227	17463627	1
chr6	17463227	17507957	1
chr6	17507400	17514185	3
chr6	17541204	17551835	2
chr6	17624792	17640295	2
chr6	17624792	17649531	3
chr6	17626039	17626395	1
chr6	17632881	17640295	1
chr6	17632881	17648136	1
chr6	17646298	17649531	1
chr6	17648038	17649531	2
chr6	17661884	17688849	1
chr6	17661884	17676001	1
chr6	17661884	17662301	1
chr6	17662249	17688849	1
chr6	17665470	17669259	5
chr6	17665470	17669777	6
chr6	17665470	17676001	1
chr6	17669206	17669777	1
chr6	17669524	17669777	1
chr6	17675136	17676001	3
chr6	17764386	17765177	1
chr6	17773709	17779330	1
chr6	17775246	17779330	4
chr6	17804592	17805846	1
chr6	17834192	17837321	1
chr6	17869277	17873668	1
chr6	18160114	18166609	2
chr6	18215238	18218116	1
chr6	18236683	18237747	4
chr6	18236683	18258636	1
chr6	18255962	18258636	1
chr6	18256592	18258636	6
chr6	18457386	18459982	1
chr6	20546577	20548936	3
chr6	20546577	20577388	1
chr6	24409689	24412623	1
chr6	24416625	24418806	5
chr6	24502751	24533915	1
chr6	24777450	24781849	1
chr6	25435711	25450939	1
chr6	25482485	25500463	2
chr6	25605040	25606501	2
chr6	26020763	26020930	1
chr6	26056054	26056299	1
chr6	26056123	26056248	1
chr6	26124001	26124093	1
chr6	26234500	26234709	6
chr6	26234535	26234812	1
chr6	26250626	26250705	2
chr6	26426470	26429013	1
chr6	28053373	28054023	1
chr6	28194790	28201909	1
chr6	28201809	28212001	1
chr6	28239632	28240564	1
chr6	30573915	30577732	1
chr6	30587270	30587766	1
chr6	30638187	30639051	1
chr6	31116182	31116505	1
chr6	31321888	31323213	1
chr6	31592975	31593635	1
chr6	31615368	31617404	1
chr6	31860184	31860687	1
chr6	32945534	32947909	1
chr6	33231261	33238060	2
chr6	33365806	33366164	1
chr6	33641023	33641171	1
chr6	33658694	33659496	1
chr6	33658694	33659705	1
chr6	33744731	33754551	3
chr6	34208514	34211295	1
chr6	34213527	34213725	1
chr6	34574332	34574681	6
chr6	34614378	34622556	2
chr6	34801994	34802638	1
chr6	34801994	34804125	1
chr6	34839361	34839702	1
chr6	34935016	34937943	2
chr6	34952971	34962779	1
chr6	34962079	34985836	1
chr6	35310396	35378994	1
chr6	35437183	35438445	1
chr6	35586873	35588051	4
chr6	35586873	35610620	10
chr6	35586873	35614143	3
chr6	35586873	35614627	3
chr6	35604791	35610620	2
chr6	35803296	35806113	1
chr6	35825038	35840505	4
chr6	35856592	35858790	1
chr6	36020476	36027124	3
chr6	36437829	36452601	1
chr6	36566787	36566903	1
chr6	36862280	36870210	1
chr6	36867202	36870210	1
chr6	36869997	36870210	1
chr6	37342396	37349130	1
chr6	37611585	37612425	1
chr6	38012170	38050233	1
chr6	38029369	38050233	1
chr6	38045816	38050233	3
chr6	38560352	38565897	2
chr6	41902801	41909273	1
chr6	42034050	42036345	1
chr6	42034050	42044977	1
chr6	42044838	42044977	1
chr6	42268376	42330817	1
chr6	42541472	42541731	1
chr6	42541472	42580029	1
chr6	42559889	42562042	8
chr6	42559889	42574389	1
chr6	42571326	42574389	1
chr6	42571326	42580029	4
chr6	42579909	42585245	1
chr6	42582809	42600642	3
chr6	42623359	42631157	1
chr6	42641529	42647570	1
chr6	42641864	42643929	1
chr6	42643794	42647570	2
chr6	42789756	42797910	1
chr6	42819830	42821476	1
chr6	42932528	42936236	1
chr6	42933980	42934185	1
chr6	42940621	42941843	1
chr6	42940621	42942776	1
chr6	42941741	42942776	5
chr6	42984872	42987104	1
chr6	42986081	42986294	1
chr6	42988573	42988690	1
chr6	42992723	42993879	1
chr6	43107144	43114436	1
chr6	43193385	43194133	7
chr6	43445825	43471246	1
chr6	43445825	43471444	1
chr6	43514308	43516197	2
chr6	43514308	43528040	1
chr6	43517226	43523701	2
chr6	43533397	43535091	1
chr6	43550053	43550878	1
chr6	43550053	43555226	1
chr6	43593963	43594147	1
chr6	43742078	43746655	1
chr6	44219743	44221443	1
chr6	44376181	44392320	1
chr6	44393840	44397647	1
chr6	44900390	44929565	1
chr6	47251674	47254331	1
chr6	47501338	47512442	1
chr6	47575663	47580272	1
chr6	52130873	52138714	1
chr6	52343890	52355148	1
chr6	52935855	52941341	4
chr6	53133885	53141054	3
chr6	53385576	53387325	1
chr6	53385576	53397564	1
chr6	53706908	53707025	1
chr6	54791169	54792430	2
chr6	56535439	56600087	1
chr6	56564451	56569167	1
chr6	56564451	56600087	2
chr6	56564451	56708036	1
chr6	57046830	57048709	3
chr6	57046830	57049023	2
chr6	57055191	57075243	1
chr6	57058640	57061404	1
chr6	57058640	57075243	7
chr6	57072426	57075243	4
chr6	57183235	57190843	1
chr6	57244699	57246966	2
chr6	57372288	57398317	2
chr6	57393112	57398317	2
chr6	64292781	64293146	1
chr6	64356432	64356700	1
chr6	71136142	71162274	5
chr6	71136142	71212494	4
chr6	71162195	71212494	1
chr6	71185162	71212494	1
chr6	72960033	72961071	1
chr6	74135187	74138534	1
chr6	74149932	74150168	3
chr6	74175932	74176329	1
chr6	74189455	74190528	1
chr6	74190398	74191967	4
chr6	74345105	74354326	1
chr6	74432974	74446231	9
chr6	74472107	74473408	1
chr6	75804824	75813526	1
chr6	76331248	76344527	4
chr6	76332467	76344527	1
chr6	76343297	76344527	2
chr6	76368978	76376657	1
chr6	76412361	76412788	2
chr6	76412361	76421132	1
chr6	76419243	76421132	1
chr6	76550302	76551095	1
chr6	79679552	79688428	1
chr6	79697926	79700702	1
chr6	79724799	79735881	2
chr6	79752560	79770535	2
chr6	79770195	79770535	2
chr6	80222929	80228802	1
chr6	80721446	80724303	1
chr6	80722996	80724303	1
chr6	80837264	80881107	1
chr6	80910651	80912929	2
chr6	82461307	82461895	1
chr6	82920531	82921289	4
chr6	82920531	82922510	2
chr6	82922424	82924546	1
chr6	82923944	82924546	2
chr6	82933157	82941559	2
chr6	82935194	82941559	2
chr6	83667031	83733757	1
chr6	83728692	83748204	1
chr6	83841895	83857010	1
chr6	83926217	83937196	1
chr6	83926217	83963457	1
chr6	83933479	83963457	1
chr6	83937054	83949355	1
chr6	83938545	84061858	1
chr6	83947436	83949355	1
chr6	83963348	84061858	1
chr6	84055892	84061858	1
chr6	84108086	84117620	28
chr6	84618728	84634311	1
chr6	84922675	84930889	1
chr6	86237980	86251761	1
chr6	86239910	86243518	2
chr6	86256802	86257115	1
chr6	86328536	86333830	1
chr6	86346685	86351169	1
chr6	86346685	86352587	1
chr6	87920169	87928449	1
chr6	87925621	87928449	12
chr6	87925621	87943245	2
chr6	87925621	87955362	1
chr6	88081311	88085428	1
chr6	88228348	88228609	1
chr6	88234275	88251712	1
chr6	88317391	88331731	1
chr6	88385578	88391481	1
chr6	89554076	89563483	4
chr6	89559474	89563483	1
chr6	89600214	89650895	1
chr6	90052043	90053475	1
chr6	90387289	90398527	1
chr6	90396621	90398527	1
chr6	90400392	90435115	1
chr6	90432674	90435115	1
chr6	90437552	90450097	1
chr6	90438666	90438803	1
chr6	90448045	90453433	1
chr6	90452869	90460251	2
chr6	90461150	90472249	1
chr6	90465996	90468679	1
chr6	90481280	90486414	1
chr6	90481280	90490012	1
chr6	90491118	90497676	1
chr6	90491118	90504520	1
chr6	90513047	90513273	1
chr6	90556281	90564636	1
chr6	90556281	90566918	5
chr6	90564536	90566918	3
chr6	91260187	91281526	2
chr6	97599647	97711239	1
chr6	97676770	97711324	1
chr6	97676770	97726774	1
chr6	97702433	97711324	1
chr6	97702433	97717868	1
chr6	99323291	99353546	1
chr6	99347144	99353546	1
chr6	99347144	99365595	1
chr6	99823816	99828217	1
chr6	99849532	99850415	1
chr6	99885122	99916494	1
chr6	99887645	99913012	1
chr6	99912480	99916494	1
chr6	99912480	99951741	1
chr6	99912480	99958106	2
chr6	99930629	99958106	1
chr6	99951641	99958106	2
chr6	99992988	99998169	1
chr6	100006373	100009557	2
chr6	100009243	100010824	2
chr6	101037510	101037935	1
chr6	101073068	101173579	1
chr6	101163338	101253756	1
chr6	101163338	101215112	2
chr6	101163338	101173579	4
chr6	101214441	101215221	1
chr6	101214441	101248380	1
chr6	101214441	101253946	1
chr6	101214441	101296583	1
chr6	101246589	101253756	6
chr6	101246589	101296583	1
chr6	101296024	101315914	1
chr6	101311940	101315914	1
chr6	102483216	102516366	1
chr6	105192035	105198347	3
chr6	105816778	105825394	1
chr6	107067077	107070844	1
chr6	107515026	107519102	1
chr6	107515026	107533486	1
chr6	107531643	107533486	1
chr6	108233920	108246136	1
chr6	108242133	108250718	2
chr6	108243001	108250718	8
chr6	108243001	108246136	1
chr6	108543438	108544249	1
chr6	108645029	108687536	1
chr6	108676858	108687536	1
chr6	108984658	108986092	3
chr6	109466422	109468140	1
chr6	109466422	109471442	1
chr6	109689382	109700865	1
chr6	109689382	109702841	2
chr6	109691614	109700865	1
chr6	109796602	109798133	1
chr6	109962721	109965891	1
chr6	110036281	110037771	1
chr6	110448672	110481935	1
chr6	110988637	110991744	2
chr6	111067329	111095140	2
chr6	111208708	111214865	1
chr6	111208708	111211559	30
chr6	111208708	111210186	1
chr6	111281617	111283708	1
chr6	111583460	111585149	2
chr6	111685056	111689231	2
chr6	111708968	111714175	2
chr6	111708968	111737675	2
chr6	111726673	111737675	2
chr6	112397525	112405449	1
chr6	114274441	114277315	1
chr6	116911457	116914270	1
chr6	116966877	116980087	1
chr6	116966877	116968773	1
chr6	117013218	117047785	2
chr6	117019867	117026323	4
chr6	117026235	117053531	1
chr6	117037382	117050904	1
chr6	118014205	118015343	2
chr6	118886692	118887479	1
chr6	119238726	119245292	1
chr6	125613987	125621805	1
chr6	126176166	126176386	1
chr6	126314903	126319830	1
chr6	126332399	126342426	1
chr6	126342306	126361991	1
chr6	126342306	126496057	1
chr6	126494495	126496057	2
chr6	127469793	127476583	1
chr6	127601376	127608152	1
chr6	128505577	128506770	1
chr6	128643184	128643455	1
chr6	128718711	128730477	1
chr6	128730439	128732479	1
chr6	129845112	129879311	1
chr6	129899037	129899367	1
chr6	129905133	129939997	1
chr6	129929038	129939997	1
chr6	129932678	129939997	3
chr6	129950498	129955250	1
chr6	129959539	129963163	1
chr6	131206236	131230003	1
chr6	131276245	131277639	1
chr6	131466425	131490413	2
chr6	132203485	132207864	1
chr6	133097467	133118260	1
chr6	133100407	133110976	1
chr6	133562766	133595951	1
chr6	133562766	133703579	1
chr6	133595854	133703579	1
chr6	133782252	133804253	2
chr6	134301220	134305809	5
chr6	134492960	134493119	1
chr6	134494161	134495724	1
chr6	135359170	135363264	1
chr6	135360711	135363264	6
chr6	135639657	135644462	2
chr6	135639657	135716034	1
chr6	135679270	135716034	1
chr6	135715914	135774574	1
chr6	135768146	135769613	1
chr6	135774479	135777064	1
chr6	136698893	136710655	1
chr6	136709531	136710655	1
chr6	136901439	136913752	1
chr6	136990421	137019820	2
chr6	137015278	137019820	8
chr6	137187765	137193391	1
chr6	138817356	138817508	1
chr6	138817356	138893198	1
chr6	138892847	138892950	1
chr6	139109503	139114043	1
chr6	139228632	139229953	1
chr6	142487365	142491558	3
chr6	142487365	142510671	1
chr6	143158072	143228195	2
chr6	143228148	143247159	1
chr6	143238333	143247159	1
chr6	143792098	143795993	1
chr6	144093395	144098520	1
chr6	144747423	144757274	1
chr6	144772506	144795895	1
chr6	144794856	144795895	1
chr6	144808684	144814592	6
chr6	144852188	144864006	1
chr6	144852188	144898424	1
chr6	144858718	144864006	1
chr6	145148747	145161968	1
chr6	145992375	146007432	1
chr6	146125508	146127557	4
chr6	146209156	146216113	2
chr6	146240484	146254314	1
chr6	146256043	146256577	1
chr6	147527107	147560406	1
chr6	147527107	147612308	1
chr6	147581751	147588303	2
chr6	147612230	147635167	1
chr6	149340275	149342617	2
chr6	149663821	149700654	1
chr6	149691045	149700654	2
chr6	149699154	149700654	1
chr6	149700547	149720320	2
chr6	149838178	149862567	1
chr6	149899958	149901859	1
chr6	149953895	149959696	2
chr6	149997396	150001593	1
chr6	150057607	150064851	1
chr6	150080352	150094305	1
chr6	150080464	150094305	2
chr6	150092298	150094305	3
chr6	150092298	150114805	1
chr6	150147400	150164260	1
chr6	151088871	151089874	1
chr6	151116657	151119791	2
chr6	151116992	151130870	1
chr6	151155745	151156479	1
chr6	151203898	151209117	2
chr6	151265622	151270269	2
chr6	151265622	151281551	1
chr6	151277131	151286173	1
chr6	151277131	151293194	3
chr6	151330955	151358253	3
chr6	151336016	151336829	1
chr6	151686332	151688027	1
chr6	152570296	152577900	1
chr6	152637984	152643021	1
chr6	153296122	153296346	1
chr6	154721860	154722272	1
chr6	154727527	154754641	1
chr6	154743640	154754641	1
chr6	154743640	154763424	2
chr6	154749262	154771392	1
chr6	154762426	154763424	1
chr6	154762426	154771392	4
chr6	155063090	155099179	1
chr6	155095123	155116273	6
chr6	155108995	155114110	2
chr6	155108995	155116273	1
chr6	155265250	155282511	1
chr6	155448624	155451551	1
chr6	155619611	155632473	1
chr6	157150361	157164659	1
chr6	157150361	157206474	1
chr6	157150361	157222659	3
chr6	157150361	157256710	1
chr6	157357969	157406039	3
chr6	157488174	157495251	1
chr6	157510797	157527619	1
chr6	158850768	158852695	3
chr6	158870028	158873300	1
chr6	158870028	158882761	1
chr6	158882595	158902321	1
chr6	158994452	159010814	15
chr6	158994452	159029782	2
chr6	159001972	159010814	24
chr6	159004986	159010814	24
chr6	159026299	159029782	1
chr6	159058160	159062392	1
chr6	159204552	159210403	2
chr6	160105886	160106065	1
chr6	160205698	160206528	2
chr6	160467530	160469575	2
chr6	160828186	160831878	1
chr6	161443042	161455481	1
chr6	161443042	161471011	1
chr6	161469648	161471011	1
chr6	161567556	161575342	1
chr6	163876311	163899928	5
chr6	163876311	163956157	1
chr6	163876311	163984751	1
chr6	165749612	165809948	1
chr6	165792683	165806285	1
chr6	165792683	165809948	1
chr6	165842146	165957056	1
chr6	165842146	165863850	1
chr6	165842146	165848865	3
chr6	165862416	165863850	1
chr6	165862416	165957009	2
chr6	165862416	165957056	2
chr6	165951916	165957056	3
chr6	166404599	166405489	1
chr6	168271066	168276175	1
chr6	169959141	169983030	1
chr6	169982932	170062520	1
chr6	169982932	170065652	1
chr6	169982932	170064382	1
chr6	169982932	170052104	1
chr6	170002315	170013752	1
chr6	170033043	170038756	1
chr6	170033043	170052104	1
chr6	170033043	170064382	1
chr6	170058372	170089108	1
chr6	170059547	170089404	1
chr6	170060759	170089404	1
chr6	170070665	170089108	1
chr6	170072351	170089404	1
chr6	170162525	170168267	2
chr6	170162525	170169809	1
chr6	170626458	170632347	2
chr6	170626458	170639638	2
chr6	170632167	170639638	1
chr6	170838026	170858201	1
chr6	170852689	170858201	11
chr6	170855191	170858201	3
chr6_apd_hap1	3174942	3175445	1
chr6_cox_hap2	3221561	3221952	1
chr6_cox_hap2	3238548	3238978	1
chr6_cox_hap2	3262918	3269647	1
chr6_cox_hap2	3451467	3458721	1
chr6_dbb_hap3	1205282	1205557	1
chr6_mcf_hap5	3426650	3426982	2
chr6_mcf_hap5	3464309	3465643	1
chr6_mcf_hap5	3533788	3533961	1
chr6_qbl_hap6	1911678	1912150	2
chr6_qbl_hap6	3098669	3101050	1
