Chr	Start	End	pos_pairs_Chimeric.out.junction
chr8	141262876	141370292	5
chr8	141370149	141370292	3
chr8	141407719	141415797	3
chr8	141549419	141551457	7
chr8	141559213	141561535	9
chr8	141565995	141595410	9
chr8	141569494	141595410	5
chr8	141572552	141595410	6
chr8	141582911	141595410	6
chr8	141595218	141595410	3
chr8	141678368	141684503	4
chr8	141678368	141716304	5
chr8	141684397	141684503	5
chr8	141684397	141685598	8
chr8	141710990	141716304	6
chr8	141712669	141716304	4
chr8	141762331	141900868	4
chr8	141771264	141900868	5
chr8	141799573	141813749	6
chr8	141799573	141900868	7
chr8	141803453	141813749	3
chr8	141810558	141900868	4
chr8	141810558	141856777	3
chr8	141813642	141813749	3
chr8	141828376	141829119	6
chr8	141828376	141900868	6
chr8	141874411	141900868	6
chr8	141889570	141900868	4
chr8	142146657	142148236	4
chr8	142151302	142161936	8
chr8	142160933	142161936	9
chr8	142160933	142200516	3
chr8	142160933	142178624	8
chr8	142161718	142166069	7
chr8	142170731	142178624	7
chr8	142175285	142178624	6
chr8	142195238	142200516	3
chr8	142225858	142231864	8
chr8	143381847	143399995	9
chr8	143412262	143413192	7
chr8	143412262	143427253	2
chr8	143425327	143427253	7
chr8	143425327	143436124	2
chr8	144459550	144462155	2
chr8	144641502	144643593	2
chr8	144641947	144643593	8
chr8	144641947	144644691	6
chr8	144772227	144773883	4
chr8	144885553	144886995	2
chr8	144922101	144922202	2
chr8	145000952	145011239	9
chr8	145001578	145009097	6
chr8	145008166	145009097	11
chr8	145111050	145113051	8
chr8	145151027	145152037	8
chr8	145151487	145152037	5
chr8	145151937	145152037	6
chr8	145223198	145255444	9
chr8	145245687	145255444	5
chr8	145512776	145512985	5
chr8	145533141	145537717	5
chr8	145540850	145541680	6
chr8	145620480	145620570	2
chr8	145651066	145651591	3
chr8	145665734	145667795	9
chr8	145678605	145678843	4
chr8	146017158	146017525	3
chr8	146054428	146054989	4
chr8	146114966	146115459	5
chr9	162432	172172	1
chr9	3248032	3346764	3
chr9	4286038	4286523	6
chr9	5021963	5022213	3
chr9	5656583	5690038	5
chr9	5825092	5831028	4
chr9	6477622	6482099	3
chr9	6805599	6805774	7
chr9	6849507	6893232	7
chr9	6887960	6893232	3
chr9	14112998	14113080	4
chr9	14746921	14806844	8
chr9	14769722	14806844	6
chr9	14784368	14808132	4
chr9	14784368	14823325	5
chr9	14788917	14848771	6
chr9	14804954	14806844	7
chr9	14819232	14823325	5
chr9	15189572	15226010	5
chr9	16552528	16583083	5
chr9	16727795	16738483	5
chr9	17330630	17416187	6
chr9	17786373	17793489	1
chr9	17786379	17793495	5
chr9	19063006	19063578	5
chr9	19119648	19123645	7
chr9	19120878	19123645	7
chr9	19423860	19435082	5
chr9	19423860	19424839	2
chr9	20819795	20862711	6
chr9	20819795	20885229	4
chr9	20820940	20823114	3
chr9	20820940	20933102	7
chr9	20862577	20885229	5
chr9	20866928	20874806	5
chr9	22046750	22065756	9
chr9	22046750	22097363	5
chr9	26917095	26917163	4
chr9	26925823	26928406	6
chr9	33026473	33036687	9
chr9	33036572	33037113	6
chr9	33053121	33056237	2
chr9	33068822	33071890	2
chr9	33303189	33319125	6
chr9	33307192	33319125	4
chr9	33311104	33319125	9
chr9	33311104	33328676	3
chr9	33318729	33319125	11
chr9	33328579	33328676	4
chr9	33351558	33351788	4
chr9	33351558	33352717	8
chr9	33465205	33466985	6
chr9	33468319	33468420	4
chr9	33528725	33543253	3
chr9	33886879	33886965	3
chr9	33886879	33900269	5
chr9	33923377	33923476	3
chr9	33932560	33933626	5
chr9	33935837	33941860	2
chr9	33941647	33944637	6
chr9	33941647	33948585	6
chr9	33948372	33948585	5
chr9	33953283	33956144	3
chr9	33953283	33963789	4
chr9	33971649	33973235	3
chr9	33971649	33996331	5
chr9	33971649	34017187	4
chr9	33996221	34017187	10
chr9	34011625	34017187	5
chr9	34269255	34271928	3
chr9	34338711	34339164	5
chr9	35376025	35382504	3
chr9	35380467	35384311	6
chr9	35380467	35399445	12
chr9	35384243	35384311	4
chr9	35546427	35548532	8
chr9	35699029	35711789	7
chr9	35703772	35706363	4
chr9	35705959	35711789	6
chr9	35706765	35706897	4
chr9	35707728	35717783	6
chr9	35717616	35717783	7
chr9	35718809	35720216	9
chr9	35736224	35736308	5
chr9	36342322	36376124	4
chr9	36352739	36353328	5
chr9	36369716	36376124	7
chr9	36369716	36390613	5
chr9	36375931	36376124	5
chr9	36375931	36390613	6
chr9	36581641	36589649	7
chr9	36599391	36651874	3
chr9	36651743	36651874	3
chr9	37126309	37126939	10
chr9	37302185	37305711	3
chr9	37305541	37305711	1
chr9	37424842	37426651	7
chr9	37425919	37426651	5
chr9	37425919	37432135	6
chr9	71850944	71866280	6
chr9	74309425	74313120	3
chr9	74324175	74332995	5
chr9	74484999	74489999	6
chr9	74810420	74846097	8
chr9	74817487	74834422	6
chr9	74838036	74846097	6
chr9	77742485	77749311	3
chr9	79825532	79828230	8
chr9	79829245	79862311	10
chr9	79952171	79986065	11
chr9	80409379	80412564	5
chr9	80412436	80412564	3
chr9	80863207	80879232	2
chr9	80923330	80932720	8
chr9	82242289	82268990	3
chr9	84198598	84268951	4
chr9	84225135	84235472	8
chr9	84228292	84268951	5
chr9	84267129	84268951	2
chr9	84267129	84300811	3
chr9	86279945	86293514	12
chr9	86281265	86293514	6
chr9	86284100	86284242	4
chr9	86284100	86293514	8
chr9	86284100	86301070	2
chr9	86292642	86293514	2
chr9	86292642	86297981	4
chr9	86292642	86301070	4
chr9	86293356	86301070	3
chr9	86293356	86293514	5
chr9	86297866	86301070	2
chr9	88200378	88211364	6
chr9	88211277	88248289	7
chr9	88233898	88248289	9
chr9	88261236	88293313	5
chr9	88307604	88327481	7
chr9	90254565	90260929	4
chr9	91041297	91063904	4
chr9	91978656	92002523	8
chr9	95018962	95032265	11
chr9	95027211	95027835	2
chr9	95030456	95032265	4
chr9	95099823	95099911	4
chr9	95874500	95874571	3
chr9	96097656	96097942	1
chr9	96097656	96098258	6
chr9	96233423	96233669	4
chr9	96233423	96238620	6
chr9	96233423	96259881	6
chr9	96233423	96261168	5
chr9	96233423	96278551	6
chr9	96233423	96291862	4
chr9	96233423	96305753	4
chr9	96233423	96320292	4
chr9	96233423	96324586	5
chr9	96238538	96305753	4
chr9	96238538	96261168	2
chr9	96238538	96259881	3
chr9	96277949	96278551	8
chr9	96277949	96291862	1
chr9	96277949	96323532	4
chr9	96277952	96278551	2
chr9	96277952	96318873	6
chr9	96278265	96278551	3
chr9	96289437	96312973	8
chr9	96827016	96850545	2
chr9	96827016	96857736	4
chr9	96847533	96850545	6
chr9	97177440	97200810	4
chr9	97177440	97203381	7
chr9	97177440	97218619	5
chr9	97191471	97218619	6
chr9	97191471	97203381	4
chr9	97191471	97200810	9
chr9	97200683	97200810	3
chr9	97207246	97220746	3
chr9	97535284	97563284	4
chr9	97869348	97873919	11
chr9	98669360	98669553	4
chr9	99084280	99107683	8
chr9	99113385	99114391	5
chr9	99113385	99122503	4
chr9	99122436	99130587	3
chr9	99126746	99126832	4
chr9	99126746	99130587	4
chr9	99220661	99220823	7
chr9	99220661	99246915	5
chr9	99271955	99327765	2
chr9	99284788	99327765	7
chr9	99314078	99327765	4
chr9	99324975	99327765	4
chr9	99525400	99537128	6
chr9	99525400	99538527	4
chr9	99537070	99538527	4
chr9	99711837	99711964	3
chr9	100409774	100418046	5
chr9	102594971	102609897	5
chr9	102606931	102607130	3
chr9	102606931	102609897	8
chr9	102768788	102784508	4
chr9	102782898	102784508	6
chr9	103065914	103072661	6
chr9	103065914	103102651	7
chr9	103065914	103084053	8
chr9	103082547	103084053	3
chr9	103082547	103088761	6
chr9	103082547	103092451	9
chr9	106861925	106892126	7
chr9	107589229	107599377	6
chr9	107645320	107651476	8
chr9	107651383	107651476	4
chr9	108125102	108137016	4
chr9	108128627	108137016	2
chr9	108484815	108484902	4
chr9	110062422	110074018	6
chr9	110062422	110084399	3
chr9	110062422	110068928	6
chr9	110064316	110068928	2
chr9	110064316	110074018	5
chr9	110068660	110074018	5
chr9	111665843	111665949	4
chr9	111795587	111795781	4
chr9	111795587	111800397	7
chr9	111812563	111812972	4
chr9	111812563	111822732	5
chr9	111812563	111826847	7
chr9	111812563	111843223	7
chr9	111812563	111870850	12
chr9	111812850	111868889	3
chr9	111812850	111822732	9
chr9	111868788	111870850	1
chr9	114187698	114190441	6
chr9	114195513	114213835	4
chr9	114202652	114206774	6
chr9	114840818	114842445	3
chr9	114904600	114919893	6
chr9	114905751	114905903	4
chr9	114994379	114994518	3
chr9	115024715	115030475	2
chr9	115060121	115060196	3
chr9	115166275	115171301	6
chr9	115336337	115337531	5
chr9	115968789	115969576	4
chr9	116048512	116049108	10
chr9	116048512	116050544	4
chr9	116835205	116835306	3
chr9	117185594	117188693	5
chr9	117386630	117401006	7
chr9	117396048	117401006	10
chr9	117399270	117401006	4
chr9	118997418	118997916	9
chr9	119093523	119097353	9
chr9	119114985	119116072	8
chr9	123280705	123301442	6
chr9	123731339	123779789	8
chr9	123731339	123783972	7
chr9	123751324	123792765	3
chr9	124751474	124752049	6
chr9	125033143	125033354	3
chr9	125033143	125054119	5
chr9	125047448	125054119	3
chr9	125054028	125054119	4
chr9	125616231	125622410	7
chr9	125616231	125627936	10
chr9	125616810	125618157	3
chr9	125622196	125642404	5
chr9	125751576	125752492	6
chr9	125895124	125910149	4
chr9	125932181	125936113	5
chr9	126371715	126392755	3
chr9	126429305	126439068	4
chr9	126531793	126554909	3
chr9	127064215	127101944	5
chr9	127064215	127089724	3
chr9	127064215	127076264	2
chr9	127088609	127089724	2
chr9	127167596	127174771	4
chr9	127298157	127298411	3
chr9	127298157	127306136	9
chr9	127300371	127302466	5
chr9	127300371	127306136	3
chr9	127700856	127701145	6
chr9	127733649	127734123	6
chr9	127733649	127738465	5
chr9	127757213	127765849	4
chr9	127915812	127923185	3
chr9	127923120	127933459	4
chr9	127965287	127970000	5
chr9	127965287	127990338	6
chr9	127969843	127995024	1
chr9	127975649	127982979	3
chr9	127990189	127995024	4
chr9	128099297	128099870	4
chr9	128099297	128104578	7
chr9	128099297	128109220	7
chr9	128099297	128109274	9
chr9	128099297	128113151	10
chr9	129143343	129157976	4
chr9	130210156	130210702	1
chr9	130257599	130258374	5
chr9	130267618	130270479	4
chr9	130272425	130294057	7
chr9	130285958	130294057	7
chr9	130420654	130435540	5
chr9	130435460	130439032	7
chr9	130674547	130677120	8
chr9	130674547	130678773	5
chr9	130687386	130688258	5
chr9	130706894	130708032	5
chr9	130928344	130948055	7
chr9	131079431	131084009	3
chr9	131085295	131088160	2
chr9	131085295	131095222	9
chr9	131271155	131271376	3
chr9	131271155	131277918	5
chr9	131271155	131289804	5
chr9	131284947	131289804	4
chr9	131284947	131289570	4
chr9	131284947	131286125	8
chr9	131336954	131374124	4
chr9	131362359	131367756	6
chr9	131362359	131381282	2
chr9	131362359	131394602	2
chr9	131365822	131366696	5
chr9	131396968	131399306	6
chr9	131475331	131476400	5
chr9	131479026	131480904	8
chr9	131483930	131484096	8
chr9	131741541	131744980	2
chr9	131742885	131761596	9
chr9	131742885	131765254	4
chr9	131742885	131764255	5
chr9	131742885	131749996	7
chr9	131742885	131749154	8
chr9	131742885	131744980	11
chr9	131745181	131749996	7
chr9	131745753	131745829	3
chr9	131752399	131760902	6
chr9	131752399	131762084	5
chr9	131774515	131777183	4
chr9	131882792	131885417	6
chr9	131897074	131899971	6
chr9	132569467	132569642	5
chr9	132612092	132625578	9
chr9	132620746	132625578	7
chr9	132620746	132641923	6
chr9	132862908	132872705	7
chr9	132984929	132988783	6
chr9	132984929	132985438	6
chr9	133327611	133333976	7
chr9	133327611	133355836	3
chr9	133327611	133374957	5
chr9	133329692	133333976	3
chr9	133333788	133333976	2
chr9	133333788	133339554	1
chr9	133339498	133346902	1
chr9	133364720	133370410	1
chr9	133370254	133374957	1
chr9	133370254	133376661	4
chr9	133507329	133511513	8
chr9	133570879	133578568	5
chr9	133729451	133738422	5
chr9	133729451	133750439	9
chr9	133729451	133730483	3
chr9	134049442	134053797	5
chr9	134062676	134064518	7
chr9	134305477	134308181	8
chr9	134305477	134314448	4
chr9	134312007	134314448	4
chr9	134314376	134357195	5
chr9	134330463	134334743	5
chr9	134330463	134349111	4
chr9	134334551	134334743	4
chr9	134353131	134357949	5
chr9	134381501	134381840	7
chr9	134381501	134382901	4
chr9	134381790	134386854	4
chr9	134401316	134404425	4
chr9	134457992	134505711	9
chr9	134457992	134518804	5
chr9	134514022	134526336	4
chr9	134518626	134526336	2
chr9	135147097	135156961	9
chr9	135152447	135218186	5
chr9	135156854	135187243	6
chr9	135505651	135527879	5
chr9	135507428	135526503	1
chr9	135517391	135527879	3
chr9	135802588	135804339	5
chr9	135894843	135895644	1
chr9	135895017	135895644	1
chr9	135917474	135919313	8
chr9	135917474	135933890	7
chr9	135917474	135930351	6
chr9	135917474	135929329	4
chr9	135927447	135933890	4
chr9	135933201	135933890	3
chr9	136277419	136278041	9
chr9	136339102	136340235	1
chr9	136645040	136726554	4
chr9	136648625	136672448	9
chr9	136662832	136726554	7
chr9	136671203	136674260	4
chr9	136671203	136675327	2
chr9	136671203	136677338	8
chr9	136699394	136726554	7
chr9	136699394	136804341	2
chr9	136726496	136726554	2
chr9	136906882	136918712	5
chr9	137017105	137019663	5
chr9	137591755	137593179	8
chr9	138707736	138774924	5
chr9	138710856	138774924	9
chr9	138712685	138774924	8
chr9	138715796	138774924	3
chr9	138741983	138742079	5
chr9	138741983	138758382	6
chr9	138741983	138774924	9
chr9	138742168	138774924	4
chr9	138758302	138774924	3
chr9	138773479	138773640	4
chr9	138773479	138774924	4
chr9	138774662	138774924	2
chr9	138898383	138905815	4
chr9	138905045	138908275	4
chr9	139006427	139008870	8
chr9	139338275	139340171	8
chr9	139341307	139366563	2
chr9	139353586	139354575	3
chr9	139726714	139730297	3
chr9	139747737	139752549	5
chr9	139756912	139760740	8
chr9	139794046	139811067	7
chr9	139835703	139837147	7
chr9	139836999	139837147	7
chr9	139837801	139837958	7
chr9	139837801	139838558	8
chr9	139934809	139935639	7
chr9	140006564	140007739	3
chr9	140007405	140007739	2
chr9	140069689	140074836	3
chr9	140070160	140080808	3
chr9	140074633	140074836	4
chr9	140079365	140082555	3
chr9	140100684	140110469	8
chr9	140108419	140109470	2
chr9	140150359	140150880	4
chr9	140150359	140161798	5
chr9	140150781	140161798	3
chr9	140157489	140157674	4
chr9	140160329	140166674	2
chr9	140347188	140352353	7
chr9	140458886	140459606	4
chr9	140459537	140459606	3
chr9	140611078	140646860	4
chr9	140622801	140638542	3
chr9	140622801	140657272	6
chr9	140646783	140652463	6
chr9	140646783	140657272	6
chr9	140648623	140671296	2
chr9	140669561	140676849	5
chr9	140685300	140693366	1
chr9	140685300	140695436	5
chr9	140693265	140695436	9
chrX	200834	216059	3
chrX	306251	308428	2
chrX	308325	323067	2
chrX	322140	323067	4
chrX	2161064	2161271	4
chrX	2161064	2209644	5
chrX	2184781	2209644	1
chrX	2867345	2873578	6
chrX	2871184	2873578	4
chrX	2871184	2876476	3
chrX	2873457	2873578	3
chrX	3746547	3747433	1
chrX	9727372	9728866	6
chrX	10031485	10035530	7
chrX	15373272	15381441	7
chrX	16685637	16709743	9
chrX	16711264	16721064	3
chrX	16870872	16870998	3
chrX	17024344	17024467	6
chrX	17151947	17157084	6
chrX	17705862	17710588	3
chrX	18917291	18918817	2
chrX	18917291	18923977	2
chrX	18917291	18924932	7
chrX	18917291	18926174	7
chrX	18942174	18942643	5
chrX	19367430	19368228	4
chrX	19475031	19482524	9
chrX	19475031	19475137	4
chrX	19713730	19725102	3
chrX	21869627	21871621	6
chrX	23722811	23740870	6
chrX	23739998	23740870	8
chrX	23739998	23751334	7
chrX	23739998	23754133	6
chrX	24078205	24080691	2
chrX	24190832	24197887	5
chrX	24197300	24197887	10
chrX	24763535	24767109	5
chrX	24828015	24844718	3
chrX	24828015	24861794	6
chrX	24839569	24906239	6
chrX	24839569	24948666	3
chrX	24839569	24861794	6
chrX	24859769	24948666	8
chrX	40518479	40518859	6
chrX	40522177	40570553	5
chrX	40982724	41012334	5
chrX	40996057	41012334	8
chrX	41000546	41027471	5
chrX	41003775	41043928	7
chrX	41007622	41027471	5
chrX	41012201	41047370	6
chrX	41025125	41043928	5
chrX	41043251	41075905	3
chrX	41048562	41075905	6
chrX	41055504	41084390	9
chrX	41394146	41419100	6
chrX	44833911	44879975	4
chrX	44870206	44879975	4
chrX	44870206	44896934	1
chrX	44870206	44936071	3
chrX	44894176	44913200	7
chrX	44919267	44920664	3
chrX	44935942	44936071	5
chrX	46844285	46845193	4
chrX	46844285	46857679	6
chrX	46844285	46893190	4
chrX	46845114	46845193	3
chrX	46884126	46914030	6
chrX	47028714	47032596	8
chrX	47061757	47061903	6
chrX	47069022	47072580	4
chrX	47069327	47070624	6
chrX	47084017	47084142	4
chrX	47100676	47100849	8
chrX	47102795	47103001	3
chrX	47422308	47424538	7
chrX	47705504	47755339	6
chrX	47755244	47755339	2
chrX	48317922	48319150	7
chrX	48317922	48320183	6
chrX	48317922	48324480	9
chrX	48317922	48324709	5
chrX	48317922	48325259	4
chrX	48318118	48325464	9
chrX	48319035	48324709	3
chrX	48319035	48324480	8
chrX	48320619	48321365	3
chrX	48325186	48326172	5
chrX	48460172	48460594	8
chrX	48666440	48666733	7
chrX	48666665	48666733	5
chrX	48751183	48754141	4
chrX	48780414	48780572	6
chrX	48832430	48837726	8
chrX	48832430	48846415	5
chrX	48895535	48895639	3
chrX	49029476	49030772	5
chrX	49030682	49030772	3
chrX	53407541	53408008	2
chrX	53409153	53426652	5
chrX	53410018	53440088	9
chrX	53410018	53441819	9
chrX	53431944	53432888	8
chrX	53564517	53572122	2
chrX	53565298	53579402	8
chrX	53565298	53579854	4
chrX	53573665	53579402	5
chrX	53587149	53587377	4
chrX	53588717	53589890	7
chrX	53592028	53627269	3
chrX	53595652	53596787	6
chrX	53596576	53627269	6
chrX	53607791	53607986	5
chrX	53607791	53661250	6
chrX	53610518	53618082	10
chrX	53616507	53618082	3
chrX	53617364	53642796	13
chrX	53619358	53681075	7
chrX	53641495	53674517	6
chrX	53672263	53681075	6
chrX	53672263	53707139	5
chrX	53674311	53681075	6
chrX	54117745	54159296	6
chrX	54142978	54143227	2
chrX	54160206	54163023	5
chrX	54481881	54483000	7
chrX	54491884	54492285	5
chrX	64732462	64749758	6
chrX	64743440	64752510	7
chrX	64743440	64751318	9
chrX	67738612	67741339	6
chrX	69561649	69573657	6
chrX	69718370	69719127	5
chrX	70361733	70361814	2
chrX	70465836	70468651	7
chrX	70601593	70614095	8
chrX	70608087	70609515	7
chrX	70641159	70644088	6
chrX	70775804	70777522	8
chrX	71681854	71684581	3
chrX	71681854	71715118	1
chrX	72797243	72804408	4
chrX	76812922	76849319	6
chrX	76972608	76972720	2
chrX	77227118	77275895	6
chrX	77243738	77275895	8
chrX	77268376	77275895	8
chrX	77270159	77275895	3
chrX	79973072	79985519	4
chrX	80047353	80049271	5
chrX	80064512	80064803	1
chrX	100083029	100088461	7
chrX	100087723	100088461	5
chrX	100273960	100274392	3
chrX	100273960	100297301	5
chrX	100275476	100276304	4
chrX	100275476	100277051	7
chrX	100356047	100364987	7
chrX	100356047	100387445	4
chrX	106028295	106034464	7
chrX	106410879	106418423	7
chrX	107083900	107097934	8
chrX	107782976	107858254	6
chrX	107838739	107846291	3
chrX	107840228	107911734	8
chrX	108902583	108939425	9
chrX	108917631	108921644	3
chrX	108917631	108926895	4
chrX	108924495	108926895	5
chrX	114868312	114869358	6
chrX	117532350	117538407	1
chrX	117883621	117900939	9
chrX	118544153	118544325	3
chrX	128624037	128645960	4
chrX	128944881	128945485	3
chrX	129203275	129206392	6
chrX	130889626	130902724	1
chrX	132887509	132888203	6
chrX	133087077	133087238	6
chrX	135092601	135106642	10
chrX	137785146	137785249	6
chrX	138884395	138884498	2
chrX	138884395	138886758	2
chrX	138884395	138901586	9
chrX	138884395	138908982	5
chrX	148571845	148582568	13
chrX	149963679	149984551	2
chrX	149983335	149984551	2
chrX	151130895	151131115	1
chrX	152913373	152916781	3
chrX	153061889	153062007	5
chrX	153061889	153063591	4
chrX	153129777	153138152	3
chrX	153134975	153135389	5
chrX	153135843	153135954	3
chrX	153277980	153278129	4
chrX	153281483	153281548	3
chrX	153281483	153282095	5
chrX	153281483	153282518	5
chrX	153578017	153578235	5
chrX	153580549	153582851	5
chrX	153580549	153590516	11
chrX	153581140	153581825	4
chrX	153581140	153593325	6
chrX	153581140	153593087	10
chrX	153581140	153590516	4
chrX	153581140	153582411	2
chrX	153581140	153585991	11
chrX	153581140	153581292	3
chrX	153582283	153582851	6
